BVE2000000
#ACCELERATION
1.52,1.5,4,7,1.7
3.3,3.3,12,24,2.2
3.3,3.3,30,42,2.15
3.3,3.3,50,67,2
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
#PERFORMANCE
3.5
0.35
#DELAY
1
1
0.2
0.2
0.8
0.2
#MOVE
100
130
200
100
380
278
#BRAKE
1
2
4
#PRESSURE
225
310
690
770
#HANDLE
1
4
7
0
#COCKPIT
-710
2460
-1500
#CAR
31.7
3
27.7
3
20
0
#DEVICE
0
1
0
1
0
2
15
0
#MOTOR_P1
3,100,0
3,100,4
3,100,9
3,100,14
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,18
3,100,17
3,100,15
3,100,14
3,100,13
3,100,11
9,100,10
9,100,10
9,100,10
9,100,10
9,99,10
9,99,10
9,99,10
9,99,10
9,99,10
9,98,10
9,98,10
9,98,10
9,98,10
9,98,10
9,98,10
9,97,10
9,97,10
9,97,10
9,97,9
9,97,6
9,97,3
9,97,0
1,58,1
1,59,2
1,59,3
1,60,4
1,61,4
1,62,5
1,63,6
1,64,7
1,64,8
1,65,9
1,66,10
1,67,11
1,68,12
1,69,12
1,69,13
1,70,14
1,71,15
1,72,16
1,73,17
1,74,18
1,74,19
1,75,20
1,76,21
1,77,21
1,78,22
1,79,23
1,79,24
1,80,25
1,81,26
1,82,27
1,83,28
1,84,29
1,84,29
1,85,30
1,86,31
1,87,32
1,88,33
1,89,34
1,89,34
1,90,34
1,91,34
1,92,34
1,93,34
1,94,34
1,94,34
1,95,34
1,96,34
1,97,34
1,98,34
1,99,34
1,99,34
1,100,34
1,101,34
1,102,34
1,103,34
1,103,34
1,104,34
1,105,34
1,106,34
1,107,34
1,108,34
1,108,34
1,109,34
1,110,34
1,111,34
1,112,33
1,113,32
1,113,32
1,114,31
1,115,30
1,116,29
1,117,28
1,118,27
1,118,27
1,119,26
1,120,25
1,121,24
1,122,23
1,123,22
1,123,22
1,124,21
1,125,20
1,126,19
1,127,18
1,128,17
1,128,17
1,129,16
1,130,15
1,131,14
1,132,13
1,133,12
1,133,12
1,134,11
1,135,10
1,136,9
1,137,8
1,138,7
1,138,7
1,139,6
1,140,5
1,141,4
1,142,3
1,143,2
1,143,2
1,144,1
1,145,0
-1,146,0
-1,147,0
-1,292,0
-1,294,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,60,0
-1,60,0
-1,61,0
-1,61,0
-1,61,0
-1,61,0
-1,62,0
-1,62,0
-1,62,0
-1,63,0
5,63,2
5,63,3
5,64,5
5,64,7
5,64,8
5,64,10
5,65,11
5,65,13
5,65,15
5,66,16
5,66,18
5,66,20
5,66,21
5,67,23
5,67,25
5,67,26
5,68,28
5,68,30
5,68,31
5,69,33
5,69,34
5,69,36
5,69,38
5,70,39
5,70,41
5,70,43
5,71,44
5,71,46
5,71,48
5,71,49
5,72,51
5,72,52
5,72,54
5,73,56
5,73,57
5,73,59
5,74,60
5,74,61
5,74,61
5,74,61
5,75,61
5,75,62
5,75,62
5,76,62
5,76,63
5,76,63
5,76,63
5,77,64
5,77,64
5,77,64
5,78,65
5,78,65
5,78,65
5,79,66
5,79,66
5,79,66
5,79,66
5,80,67
5,80,67
5,80,67
5,81,68
5,81,68
5,81,68
5,81,69
5,82,69
5,82,69
5,82,69
5,83,69
5,83,69
5,83,69
5,84,69
5,84,69
5,84,69
5,84,69
5,85,69
5,85,69
5,85,69
5,86,69
5,86,69
5,86,69
5,87,69
5,87,69
5,87,69
5,87,69
5,88,69
5,88,69
5,88,69
5,89,69
5,89,69
5,89,69
5,89,69
5,90,69
5,90,69
5,90,69
5,91,69
5,91,69
5,91,69
5,92,69
5,92,69
5,92,69
5,92,69
5,93,69
5,93,69
5,93,69
5,94,69
5,94,69
5,94,69
5,94,69
5,95,69
5,95,69
5,95,69
5,96,69
5,96,69
5,96,69
5,97,69
5,97,69
5,97,69
5,97,69
5,98,69
5,98,69
5,98,69
5,99,69
5,99,69
5,99,69
5,99,69
5,100,69
5,100,69
5,100,69
5,101,69
5,101,69
5,101,69
5,102,69
5,102,69
5,102,66
5,102,62
5,103,59
5,103,55
5,103,52
5,104,48
5,104,45
5,104,41
5,104,38
5,105,34
5,105,31
5,105,28
5,106,24
5,106,21
5,106,17
5,107,14
5,107,10
5,107,7
5,107,3
-1,108,0
-1,108,4
-1,105,1
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,2
7,90,0
7,91,2
7,91,4
7,91,6
7,91,8
7,91,10
7,91,12
7,92,14
7,92,16
7,92,18
7,92,20
7,92,22
7,92,24
7,93,26
7,93,28
7,93,30
7,93,32
7,93,34
7,93,36
7,94,38
7,94,40
7,94,42
7,94,44
7,94,46
7,94,48
7,95,50
7,95,52
7,95,54
7,95,57
7,95,59
7,95,61
7,96,63
7,96,65
7,96,67
7,96,69
7,96,71
7,96,73
7,96,75
7,97,77
7,97,79
7,97,82
7,97,83
7,97,84
7,97,85
7,98,86
7,98,87
7,98,88
7,98,89
7,98,90
7,98,91
7,99,92
7,99,93
7,99,94
7,99,95
7,99,96
7,99,98
7,100,99
7,100,100
7,100,101
7,100,102
7,100,103
7,100,104
7,101,105
7,101,106
7,101,107
7,101,108
7,101,109
7,101,110
7,102,111
7,102,111
7,102,111
7,102,111
7,102,111
7,102,111
7,103,111
7,103,111
7,103,111
7,103,111
7,103,111
7,103,111
7,103,111
7,104,111
7,104,111
7,104,111
7,104,111
7,104,111
7,104,111
7,105,111
7,105,111
7,105,111
7,105,111
7,105,111
7,105,111
7,106,111
7,106,111
7,106,111
7,106,111
7,106,111
7,106,111
7,107,111
7,107,111
7,107,111
7,107,111
7,107,111
7,107,111
7,108,111
7,108,111
7,108,111
7,108,111
7,108,111
7,108,111
7,109,111
7,109,111
7,109,111
7,109,111
7,109,111
7,109,111
7,109,111
7,110,111
7,110,111
7,110,111
7,110,111
7,110,111
7,110,111
7,111,111
7,111,111
7,111,111
7,111,111
7,111,111
7,111,111
7,112,111
7,112,111
7,112,111
7,112,111
7,112,111
7,112,111
7,113,111
7,113,111
7,113,111
7,113,111
7,113,111
7,113,111
7,114,111
7,114,111
7,114,111
7,114,111
7,114,111
7,114,111
7,115,111
7,115,111
7,115,111
7,115,111
7,115,111
7,115,111
7,115,111
7,116,111
7,116,111
7,116,111
7,116,111
7,116,111
7,116,111
7,117,111
7,117,111
7,117,111
7,117,111
7,117,111
7,117,111
7,118,111
7,118,111
7,118,111
7,118,111
7,118,111
7,118,111
7,119,111
7,119,111
7,119,111
7,119,111
7,119,111
7,119,111
7,120,111
7,120,111
7,120,111
7,120,111
7,120,111
7,120,111
7,121,111
7,121,111
7,121,111
7,121,111
7,121,111
7,121,111
7,122,111
7,122,111
7,122,111
7,122,111
7,122,111
7,122,111
7,122,111
7,123,111
7,123,111
7,123,111
7,123,111
7,123,111
7,123,111
7,124,111
7,124,111
7,124,111
7,124,111
7,124,111
7,124,111
7,125,111
7,125,111
7,125,111
7,125,111
7,125,111
7,125,111
-1,10,111
-1,10,111
-1,10,111
-1,10,111
-1,10,111
-1,10,111
-1,10,111
-1,10,111
-1,10,111
-1,10,111
-1,10,111
-1,10,111
-1,10,111
-1,10,111
-1,10,111
-1,10,111
-1,10,111
-1,10,111
-1,10,111
-1,10,111
-1,10,111
-1,10,111
-1,10,111
-1,10,111
-1,10,111
-1,10,111
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,280,0
#MOTOR_P2
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,11,0
-1,13,0
-1,14,0
-1,16,0
-1,18,0
-1,19,0
-1,21,0
-1,22,0
-1,24,0
-1,25,0
-1,27,0
-1,29,0
-1,30,0
-1,32,0
-1,33,0
-1,35,0
-1,37,0
2,38,0
2,40,1
2,41,3
2,43,4
2,45,6
2,46,7
2,48,8
2,49,10
2,51,11
2,53,13
2,54,14
2,56,15
2,57,17
2,59,18
2,60,19
2,62,21
2,64,22
2,65,24
2,67,25
2,68,26
2,70,28
2,72,29
2,73,31
2,75,32
2,76,32
2,78,32
2,80,32
2,81,33
2,83,33
2,84,33
2,86,33
2,88,33
2,89,33
2,91,34
2,92,34
2,94,34
2,95,34
2,97,34
2,99,34
2,100,35
2,102,35
2,103,35
2,105,35
2,107,35
2,108,35
2,110,36
2,111,36
2,113,36
2,115,36
2,116,36
2,118,36
2,119,36
2,121,36
2,123,36
2,124,37
2,126,37
2,127,37
2,129,37
2,130,37
2,132,37
2,134,37
2,135,36
2,137,36
2,138,36
2,140,36
2,142,36
2,143,36
2,145,35
2,146,35
2,148,35
2,150,35
2,151,35
2,153,34
2,154,34
2,156,34
2,158,32
2,159,29
2,161,26
2,162,23
2,164,20
2,165,16
2,167,13
2,169,10
2,170,6
2,172,3
2,173,0
2,175,0
2,177,0
2,178,0
2,180,0
-1,181,0
-1,183,0
-1,55,0
4,55,0
4,56,0
4,56,1
4,57,1
4,57,2
4,58,3
4,58,4
4,59,4
4,59,5
4,60,6
4,60,6
4,60,7
4,61,8
4,61,9
4,62,9
4,62,10
4,63,11
4,63,12
4,64,12
4,64,13
4,65,14
4,65,14
4,66,15
4,66,16
4,67,17
4,67,17
4,67,18
4,68,19
4,68,19
4,69,20
4,69,21
4,70,22
4,70,22
4,71,23
4,71,24
4,72,24
4,72,25
4,73,26
4,73,27
4,73,27
4,74,28
4,74,29
4,75,30
4,75,30
4,76,31
4,76,32
4,77,32
4,77,33
4,78,34
4,78,35
4,79,35
4,79,36
4,79,37
4,80,37
4,80,38
4,81,39
4,81,40
4,82,40
4,82,41
4,83,42
4,83,43
4,84,43
4,84,44
4,85,45
4,85,45
4,86,46
4,86,47
4,86,48
4,87,48
4,87,49
4,88,49
4,88,49
4,89,49
4,89,49
4,90,49
4,90,49
4,91,49
4,91,49
4,92,49
4,92,49
4,92,49
4,93,50
4,93,50
4,94,50
4,94,50
4,95,50
4,95,50
4,96,50
4,96,50
4,97,50
4,97,50
4,98,50
4,98,50
4,98,50
4,99,50
4,99,50
4,100,50
4,100,50
4,101,51
4,101,51
4,102,51
4,102,51
4,103,51
4,103,51
4,104,51
4,104,51
4,104,51
4,105,51
4,105,51
4,106,51
4,106,51
4,107,50
4,107,50
4,108,49
4,108,48
4,109,48
4,109,47
4,110,46
4,110,46
4,110,45
4,111,45
4,111,44
4,112,43
4,112,43
4,113,42
4,113,41
4,114,41
4,114,40
4,115,37
4,115,35
4,116,33
4,116,31
4,117,29
4,117,27
4,117,26
4,118,24
4,118,22
4,119,20
4,119,18
4,120,16
4,120,14
4,121,12
4,121,10
4,122,8
4,122,6
4,123,4
-1,123,2
-1,130,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,10,0
-1,163,0
6,81,5
6,81,10
6,82,15
6,82,20
6,82,25
6,82,30
6,83,35
6,83,40
6,83,45
6,83,50
6,84,55
6,84,60
6,84,65
6,84,70
6,85,70
6,85,70
6,85,70
6,85,70
6,86,70
6,86,70
6,86,70
6,86,70
6,87,70
6,87,70
6,87,70
6,87,70
6,88,70
6,88,70
6,88,70
6,88,70
6,89,70
6,89,70
6,89,70
6,89,70
6,90,70
6,90,70
6,90,70
6,90,70
6,91,70
6,91,70
6,91,70
6,91,70
6,92,70
6,92,70
6,92,70
6,92,70
6,93,70
6,93,70
6,93,70
6,93,70
6,94,70
6,94,70
6,94,70
6,94,70
6,95,70
6,95,70
6,95,70
6,95,70
6,96,70
6,96,70
6,96,70
6,96,70
6,97,70
6,97,70
6,97,70
6,97,70
6,98,70
6,98,70
6,98,70
6,98,70
6,99,70
6,99,70
6,99,70
6,99,70
6,100,70
6,100,70
6,100,70
6,100,70
6,101,70
6,101,70
6,101,70
6,101,70
6,102,70
6,102,70
6,102,70
6,102,70
6,103,70
6,103,70
