BveTs Vehicle Performance Table 1.00
#
0,75.27273,140,140,140
5,63.63636,140,140,140
10,36.99758,140,140,140
15,28.53163,116,140,140
20,25.23162,92,140,140
25,23.58005,74.84637,140,140
30,22.62592,56.72394,140,140
35,22.02056,46.16172,122.8571,140
40,21.61022,39.50222,110,140
45,21.31803,35.05042,93.89793,140
50,21.10189,31.93664,78.91876,140
55,21.03077,30.6466,72.8022,140
60,20.96986,29.59101,67.7744,140
65,20.91702,28.71264,63.57314,140
70,20.87066,27.97128,60.01349,134.8571
75,20.82961,27.33791,56.96143,127.2
80,20.79296,26.79107,54.3175,120.5
85,20.76002,26.31456,52.00644,114.5882
90,20.73021,25.89597,49.97025,109.3333
95,20.70309,25.52558,48.16352,104.6316
100,20.67829,25.19572,46.55028,100.4
105,20.65552,24.90026,45.1016,96.57143
110,20.63451,24.6342,43.79401,93.09091
115,20.61508,24.39348,42.60823,89.91304
120,20.59702,24.17473,41.52835,87
125,20.5802,23.97515,40.54105,84.32
130,20.56449,23.7924,39.63515,81.84615
135,20.54977,23.62448,38.80119,79.55556
140,20.53595,23.4697,38.03109,77.42857
145,20.52295,23.32663,37.31792,75.44828
150,20.51068,23.19401,36.65575,73.6
155,20.4991,23.07077,36.03938,71.87097
160,20.48813,22.95598,35.46433,70.25
