BveTs Vehicle Performance Table 1.00,,,,
#,,,,
0,79482.05808,87430.2639,87430.2639,87430.2639
5,31792.82322,87430.2639,87430.2639,87430.2639
10,12384.19681,87430.2639,87430.2639,87430.2639
15,6216.02224,69944.2111,87430.2639,87430.2639
20,3811.682112,52458.15833,87430.2639,87430.2639
25,2608.372983,39960.27506,87430.2639,87430.2639
30,1913.205235,26756.53215,87430.2639,87430.2639
35,1472.150161,19061.04955,74940.22761,87430.2639
40,1173.182666,14209.03788,65572.69542,87430.2639
45,960.2989015,10965.51016,53840.96871,87430.2639
50,802.8209162,8696.860068,42927.35867,87430.2639
55,682.7334105,7051.777143,34973.56499,87430.2639
60,588.8579653,5823.227682,29006.44042,79482.05808
65,513.9430579,4883.004791,24420.57683,72858.55489
70,453.1072582,4148.402147,20823.74443,67254.05144
75,402.9614642,3564.196899,17953.03391,59773.74643
80,336.2862011,2841.534182,14376.39379,47966.58861
85,269.610938,2118.871465,10799.75366,36159.43079
90,227.4289938,1700.121847,8708.88746,29289.14215
95,210.1358172,1534.732191,7879.984936,26566.11508
100,194.841475,1391.749955,7161.753021,24205.89905
105,181.2422835,1267.3536,6535.517872,22146.79769
110,169.0910374,1158.495292,5986.364199,20339.67982
115,158.1845147,1062.725971,5502.264613,18745.05057
120,148.3543797,978.0526025,5073.434855,17330.85221
125,139.4600863,902.8484053,4691.853002,16070.85481
130,131.3838794,835.7701972,4350.893592,14943.4366
135,124.0258976,775.7034026,4045.045732,13930.62451
140,117.3015731,721.7166798,3769.697191,13017.39429
145,111.1382336,673.0271281,3520.964458,12191.11075
150,92.1452883,494.0466268,2622.399506,9242.445708
155,69.48351371,273.605497,1519.558414,5617.396006
160,56.75302797,157.7918232,936.3377332,3696.925193
