BveTs Vehicle Performance Table 1.00,,,,
#,,,,
0,52988.04538,58286.84591,58286.84591,58286.84591
5,21195.21215,58286.84591,58286.84591,58286.84591
10,8256.128875,58286.84591,58286.84591,58286.84591
15,4144.014827,46629.47073,58286.84591,58286.84591
20,2541.12174,34972.10556,58286.84591,58286.84591
25,1738.91499,26640.18672,58286.84591,58286.84591
30,1275.470491,17837.6881,58286.84591,58286.84591
35,981.4332073,12707.36303,49960.15508,58286.84591
40,782.1218445,9472.688929,43715.13693,58286.84591
45,640.1993012,7310.343111,35893.97247,58286.84591
50,535.213911,5797.90638,28618.23911,58286.84591
55,455.1555737,4701.184429,23315.70999,58286.84591
60,392.5720434,3882.152122,19337.63361,52988.03539
65,342.6286719,3255.336193,16280.38455,48572.3666
70,302.0715055,2765.600764,13882.50294,44836.03762
75,268.6410096,2376.131932,11968.69595,39849.16763
80,224.1908341,1894.356455,9584.266692,31977.72742
85,179.7406586,1412.580977,7199.837434,24106.2872
90,151.6193292,1133.414897,5805.924309,19526.09143
95,140.0905448,1023.155128,5253.322957,17710.74672
100,129.89425,927.8334363,4774.502348,16137.26936
105,120.8282224,844.9022994,4357.012248,14764.53512
110,112.727325,772.3304946,3990.909467,13559.78655
115,105.4563099,708.4837481,3668.176076,12496.70371
120,98.90289981,652.0350681,3382.289571,11553.90481
125,92.97341081,601.8989704,3127.902002,10713.90653
130,87.58925295,557.1801979,2900.596061,9962.291409
135,82.68396171,517.135635,2696.697155,9287.084008
140,78.2010487,481.1444198,2513.131461,8678.263196
145,74.09219241,448.684752,2347.309971,8127.406176
150,59.32993256,306.8247541,1636.468419,5795.857549
155,45.76227812,176.3930077,983.2258634,3647.393196
160,37.22278147,98.62038022,591.6170631,2357.935155
