BveTs Vehicle Performance Table 1.00,,,,
#,,,,
0,154.90908,168,168,168
5,76.363632,168,168,168
10,44.397096,168,168,168
15,34.237956,139.2,168,168
20,30.277944,110.4,168,168
25,28.29606,89.815644,168,168
30,27.151104,68.068728,168,168
35,26.424672,55.394064,147.42852,168
40,25.932264,47.402664,132,168
45,25.581636,42.060504,112.677516,168
50,25.322268,38.323968,94.702512,168
55,25.236924,36.77592,87.36264,168
60,25.163832,35.509212,81.32928,168
65,25.100424,34.455168,76.287768,168
70,25.044792,33.565536,72.016188,168
75,24.995532,32.805492,68.353716,168
80,24.951552,32.149284,65.181,168
85,24.912024,31.577472,62.407728,168
90,24.876252,31.075164,59.9643,161.82852
95,24.843708,30.630696,57.796236,152.64
100,24.813948,30.234864,55.860336,144.6
105,24.786624,29.880312,54.12192,137.50584
110,24.761412,29.56104,52.552812,131.19996
115,24.738096,29.272176,51.129876,125.55792
120,24.716424,29.009676,49.83402,120.48
125,24.69624,28.77018,48.64926,115.885716
130,24.677388,28.55088,47.56218,111.709092
135,24.659724,28.349376,46.561428,107.895648
140,24.64314,28.16364,45.637308,104.4
145,24.62754,27.991956,44.781504,101.184
150,24.612816,27.832812,43.9869,98.21538
155,24.59892,27.684924,43.247256,95.466672
160,24.585756,27.547176,42.557196,92.914284
